CostoDespachoId,Comuna,Valor,Pmin,Pmax,Nombre Comuna,numberID
6493,381,213,3501,5000,GUATULAME (IV Región de Coquimbo),480
6494,381,174,5001,10000,GUATULAME (IV Región de Coquimbo),480
6495,381,153,10001,18000,GUATULAME (IV Región de Coquimbo),480
6496,382,7129,0,3,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6497,382,1699,"3,1",6,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6498,382,1337,"6,1",10,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6499,382,1100,"10,1",20,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6500,382,706,21,50,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6501,382,565,51,100,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6502,382,482,101,200,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6503,382,411,201,400,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6504,382,375,401,600,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6505,382,328,601,1000,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6506,382,286,1001,2000,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6507,382,232,2001,3500,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6508,382,213,3501,5000,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6509,382,174,5001,10000,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6510,382,153,10001,18000,HACIENDA LOS ANDES (IV Región de Coquimbo),481
6511,383,7129,0,3,HILARICOS (IV Región de Coquimbo),482
6512,383,1699,"3,1",6,HILARICOS (IV Región de Coquimbo),482
6513,383,1337,"6,1",10,HILARICOS (IV Región de Coquimbo),482
6514,383,1100,"10,1",20,HILARICOS (IV Región de Coquimbo),482
6515,383,706,21,50,HILARICOS (IV Región de Coquimbo),482
6516,383,565,51,100,HILARICOS (IV Región de Coquimbo),482
6517,383,482,101,200,HILARICOS (IV Región de Coquimbo),482
6518,383,411,201,400,HILARICOS (IV Región de Coquimbo),482
6519,383,375,401,600,HILARICOS (IV Región de Coquimbo),482
6520,383,328,601,1000,HILARICOS (IV Región de Coquimbo),482
6521,383,286,1001,2000,HILARICOS (IV Región de Coquimbo),482
6522,383,232,2001,3500,HILARICOS (IV Región de Coquimbo),482
6523,383,213,3501,5000,HILARICOS (IV Región de Coquimbo),482
6524,383,174,5001,10000,HILARICOS (IV Región de Coquimbo),482
6525,383,153,10001,18000,HILARICOS (IV Región de Coquimbo),482
6526,384,7129,0,3,JUNTA VALERIANO (IV Región de Coquimbo),483
6527,384,1699,"3,1",6,JUNTA VALERIANO (IV Región de Coquimbo),483
6528,384,1337,"6,1",10,JUNTA VALERIANO (IV Región de Coquimbo),483
6529,384,1100,"10,1",20,JUNTA VALERIANO (IV Región de Coquimbo),483
6530,384,706,21,50,JUNTA VALERIANO (IV Región de Coquimbo),483
6531,384,565,51,100,JUNTA VALERIANO (IV Región de Coquimbo),483
6532,384,482,101,200,JUNTA VALERIANO (IV Región de Coquimbo),483
6533,384,411,201,400,JUNTA VALERIANO (IV Región de Coquimbo),483
6534,384,375,401,600,JUNTA VALERIANO (IV Región de Coquimbo),483
6535,384,328,601,1000,JUNTA VALERIANO (IV Región de Coquimbo),483
6536,384,286,1001,2000,JUNTA VALERIANO (IV Región de Coquimbo),483
6537,384,232,2001,3500,JUNTA VALERIANO (IV Región de Coquimbo),483
6538,384,213,3501,5000,JUNTA VALERIANO (IV Región de Coquimbo),483
6539,384,174,5001,10000,JUNTA VALERIANO (IV Región de Coquimbo),483
6540,384,153,10001,18000,JUNTA VALERIANO (IV Región de Coquimbo),483
6541,385,7129,0,3,JUNTAS DEL TORO (IV Región de Coquimbo),484
6542,385,1699,"3,1",6,JUNTAS DEL TORO (IV Región de Coquimbo),484
6543,385,1337,"6,1",10,JUNTAS DEL TORO (IV Región de Coquimbo),484
6544,385,1100,"10,1",20,JUNTAS DEL TORO (IV Región de Coquimbo),484
6545,385,706,21,50,JUNTAS DEL TORO (IV Región de Coquimbo),484
6546,385,565,51,100,JUNTAS DEL TORO (IV Región de Coquimbo),484
6547,385,482,101,200,JUNTAS DEL TORO (IV Región de Coquimbo),484
6548,385,411,201,400,JUNTAS DEL TORO (IV Región de Coquimbo),484
6549,385,375,401,600,JUNTAS DEL TORO (IV Región de Coquimbo),484
6550,385,328,601,1000,JUNTAS DEL TORO (IV Región de Coquimbo),484
6551,385,286,1001,2000,JUNTAS DEL TORO (IV Región de Coquimbo),484
6552,385,232,2001,3500,JUNTAS DEL TORO (IV Región de Coquimbo),484
6553,385,213,3501,5000,JUNTAS DEL TORO (IV Región de Coquimbo),484
6554,385,174,5001,10000,JUNTAS DEL TORO (IV Región de Coquimbo),484
6555,385,153,10001,18000,JUNTAS DEL TORO (IV Región de Coquimbo),484
6556,386,7129,0,3,LAGUNA GRANDE (IV Región de Coquimbo),485
6557,386,1699,"3,1",6,LAGUNA GRANDE (IV Región de Coquimbo),485
6558,386,1337,"6,1",10,LAGUNA GRANDE (IV Región de Coquimbo),485
6559,386,1100,"10,1",20,LAGUNA GRANDE (IV Región de Coquimbo),485
6560,386,706,21,50,LAGUNA GRANDE (IV Región de Coquimbo),485
6561,386,565,51,100,LAGUNA GRANDE (IV Región de Coquimbo),485
6562,386,482,101,200,LAGUNA GRANDE (IV Región de Coquimbo),485
6563,386,411,201,400,LAGUNA GRANDE (IV Región de Coquimbo),485
6564,386,375,401,600,LAGUNA GRANDE (IV Región de Coquimbo),485
6565,386,328,601,1000,LAGUNA GRANDE (IV Región de Coquimbo),485
6566,386,286,1001,2000,LAGUNA GRANDE (IV Región de Coquimbo),485
6567,386,232,2001,3500,LAGUNA GRANDE (IV Región de Coquimbo),485
6568,386,213,3501,5000,LAGUNA GRANDE (IV Región de Coquimbo),485
6569,386,174,5001,10000,LAGUNA GRANDE (IV Región de Coquimbo),485
6570,386,153,10001,18000,LAGUNA GRANDE (IV Región de Coquimbo),485
6571,387,7129,0,3,LAS BREAS (IV Región de Coquimbo),486
6572,387,1699,"3,1",6,LAS BREAS (IV Región de Coquimbo),486
6573,387,1337,"6,1",10,LAS BREAS (IV Región de Coquimbo),486
6574,387,1100,"10,1",20,LAS BREAS (IV Región de Coquimbo),486
6575,387,706,21,50,LAS BREAS (IV Región de Coquimbo),486
6576,387,565,51,100,LAS BREAS (IV Región de Coquimbo),486
6577,387,482,101,200,LAS BREAS (IV Región de Coquimbo),486
6578,387,411,201,400,LAS BREAS (IV Región de Coquimbo),486
6579,387,375,401,600,LAS BREAS (IV Región de Coquimbo),486
6580,387,328,601,1000,LAS BREAS (IV Región de Coquimbo),486
6581,387,286,1001,2000,LAS BREAS (IV Región de Coquimbo),486
6582,387,232,2001,3500,LAS BREAS (IV Región de Coquimbo),486
6583,387,213,3501,5000,LAS BREAS (IV Región de Coquimbo),486
6584,387,174,5001,10000,LAS BREAS (IV Región de Coquimbo),486
6585,387,153,10001,18000,LAS BREAS (IV Región de Coquimbo),486
6586,388,7129,0,3,LAS COLORADAS (IV Región de Coquimbo),487
6587,388,1699,"3,1",6,LAS COLORADAS (IV Región de Coquimbo),487
6588,388,1337,"6,1",10,LAS COLORADAS (IV Región de Coquimbo),487
6589,388,1100,"10,1",20,LAS COLORADAS (IV Región de Coquimbo),487
6590,388,706,21,50,LAS COLORADAS (IV Región de Coquimbo),487
6591,388,565,51,100,LAS COLORADAS (IV Región de Coquimbo),487
6592,388,482,101,200,LAS COLORADAS (IV Región de Coquimbo),487
6593,388,411,201,400,LAS COLORADAS (IV Región de Coquimbo),487
6594,388,375,401,600,LAS COLORADAS (IV Región de Coquimbo),487
6595,388,328,601,1000,LAS COLORADAS (IV Región de Coquimbo),487
6596,388,286,1001,2000,LAS COLORADAS (IV Región de Coquimbo),487
6597,388,232,2001,3500,LAS COLORADAS (IV Región de Coquimbo),487
6598,388,213,3501,5000,LAS COLORADAS (IV Región de Coquimbo),487
6599,388,174,5001,10000,LAS COLORADAS (IV Región de Coquimbo),487
6600,388,153,10001,18000,LAS COLORADAS (IV Región de Coquimbo),487
6601,389,7129,0,3,LAS HEDIONDAS (IV Región de Coquimbo),488
6602,389,1699,"3,1",6,LAS HEDIONDAS (IV Región de Coquimbo),488
6603,389,1337,"6,1",10,LAS HEDIONDAS (IV Región de Coquimbo),488
6604,389,1100,"10,1",20,LAS HEDIONDAS (IV Región de Coquimbo),488
6605,389,706,21,50,LAS HEDIONDAS (IV Región de Coquimbo),488
6606,389,565,51,100,LAS HEDIONDAS (IV Región de Coquimbo),488
6607,389,482,101,200,LAS HEDIONDAS (IV Región de Coquimbo),488
6608,389,411,201,400,LAS HEDIONDAS (IV Región de Coquimbo),488
6609,389,375,401,600,LAS HEDIONDAS (IV Región de Coquimbo),488
6610,389,328,601,1000,LAS HEDIONDAS (IV Región de Coquimbo),488
6611,389,286,1001,2000,LAS HEDIONDAS (IV Región de Coquimbo),488
6612,389,232,2001,3500,LAS HEDIONDAS (IV Región de Coquimbo),488
6613,389,213,3501,5000,LAS HEDIONDAS (IV Región de Coquimbo),488
6614,389,174,5001,10000,LAS HEDIONDAS (IV Región de Coquimbo),488
6615,389,153,10001,18000,LAS HEDIONDAS (IV Región de Coquimbo),488
6616,390,7129,0,3,LAS RAMADAS (IV Región de Coquimbo),489
6617,390,1699,"3,1",6,LAS RAMADAS (IV Región de Coquimbo),489
6618,390,1337,"6,1",10,LAS RAMADAS (IV Región de Coquimbo),489
6619,390,1100,"10,1",20,LAS RAMADAS (IV Región de Coquimbo),489
6620,390,706,21,50,LAS RAMADAS (IV Región de Coquimbo),489
6621,390,565,51,100,LAS RAMADAS (IV Región de Coquimbo),489
6622,390,482,101,200,LAS RAMADAS (IV Región de Coquimbo),489
6623,390,411,201,400,LAS RAMADAS (IV Región de Coquimbo),489
6624,390,375,401,600,LAS RAMADAS (IV Región de Coquimbo),489
6625,390,328,601,1000,LAS RAMADAS (IV Región de Coquimbo),489
6626,390,286,1001,2000,LAS RAMADAS (IV Región de Coquimbo),489
6627,390,232,2001,3500,LAS RAMADAS (IV Región de Coquimbo),489
6628,390,213,3501,5000,LAS RAMADAS (IV Región de Coquimbo),489
6629,390,174,5001,10000,LAS RAMADAS (IV Región de Coquimbo),489
6630,390,153,10001,18000,LAS RAMADAS (IV Región de Coquimbo),489
6631,391,7129,0,3,LLAHUIN (IV Región de Coquimbo),490
6632,391,1699,"3,1",6,LLAHUIN (IV Región de Coquimbo),490
6633,391,1337,"6,1",10,LLAHUIN (IV Región de Coquimbo),490
6634,391,1100,"10,1",20,LLAHUIN (IV Región de Coquimbo),490
6635,391,706,21,50,LLAHUIN (IV Región de Coquimbo),490
6636,391,565,51,100,LLAHUIN (IV Región de Coquimbo),490
6637,391,482,101,200,LLAHUIN (IV Región de Coquimbo),490
6638,391,411,201,400,LLAHUIN (IV Región de Coquimbo),490
6639,391,375,401,600,LLAHUIN (IV Región de Coquimbo),490
6640,391,328,601,1000,LLAHUIN (IV Región de Coquimbo),490
6641,391,286,1001,2000,LLAHUIN (IV Región de Coquimbo),490
6642,391,232,2001,3500,LLAHUIN (IV Región de Coquimbo),490
6643,391,213,3501,5000,LLAHUIN (IV Región de Coquimbo),490
6644,391,174,5001,10000,LLAHUIN (IV Región de Coquimbo),490
6645,391,153,10001,18000,LLAHUIN (IV Región de Coquimbo),490
6646,392,7129,0,3,LOS PERALES (IV Región de Coquimbo),491
6647,392,1699,"3,1",6,LOS PERALES (IV Región de Coquimbo),491
6648,392,1337,"6,1",10,LOS PERALES (IV Región de Coquimbo),491
6649,392,1100,"10,1",20,LOS PERALES (IV Región de Coquimbo),491
6650,392,706,21,50,LOS PERALES (IV Región de Coquimbo),491
6651,392,565,51,100,LOS PERALES (IV Región de Coquimbo),491
6652,392,482,101,200,LOS PERALES (IV Región de Coquimbo),491
6653,392,411,201,400,LOS PERALES (IV Región de Coquimbo),491
6654,392,375,401,600,LOS PERALES (IV Región de Coquimbo),491
6655,392,328,601,1000,LOS PERALES (IV Región de Coquimbo),491
6656,392,286,1001,2000,LOS PERALES (IV Región de Coquimbo),491
6657,392,232,2001,3500,LOS PERALES (IV Región de Coquimbo),491
6658,392,213,3501,5000,LOS PERALES (IV Región de Coquimbo),491
6659,392,174,5001,10000,LOS PERALES (IV Región de Coquimbo),491
6660,392,153,10001,18000,LOS PERALES (IV Región de Coquimbo),491
6661,393,7129,0,3,MINA DEL INDIO (IV Región de Coquimbo),492
6662,393,1699,"3,1",6,MINA DEL INDIO (IV Región de Coquimbo),492
6663,393,1337,"6,1",10,MINA DEL INDIO (IV Región de Coquimbo),492
6664,393,1100,"10,1",20,MINA DEL INDIO (IV Región de Coquimbo),492
6665,393,706,21,50,MINA DEL INDIO (IV Región de Coquimbo),492
6666,393,565,51,100,MINA DEL INDIO (IV Región de Coquimbo),492
6667,393,482,101,200,MINA DEL INDIO (IV Región de Coquimbo),492
6668,393,411,201,400,MINA DEL INDIO (IV Región de Coquimbo),492
6669,393,375,401,600,MINA DEL INDIO (IV Región de Coquimbo),492
6670,393,328,601,1000,MINA DEL INDIO (IV Región de Coquimbo),492
6671,393,286,1001,2000,MINA DEL INDIO (IV Región de Coquimbo),492
6672,393,232,2001,3500,MINA DEL INDIO (IV Región de Coquimbo),492
6673,393,213,3501,5000,MINA DEL INDIO (IV Región de Coquimbo),492
6674,393,174,5001,10000,MINA DEL INDIO (IV Región de Coquimbo),492
6675,393,153,10001,18000,MINA DEL INDIO (IV Región de Coquimbo),492
6676,394,7129,0,3,MONTE GRANDE (IV Región de Coquimbo),493
6677,394,1699,"3,1",6,MONTE GRANDE (IV Región de Coquimbo),493
6678,394,1337,"6,1",10,MONTE GRANDE (IV Región de Coquimbo),493
6679,394,1100,"10,1",20,MONTE GRANDE (IV Región de Coquimbo),493
6680,394,706,21,50,MONTE GRANDE (IV Región de Coquimbo),493
6681,394,565,51,100,MONTE GRANDE (IV Región de Coquimbo),493
6682,394,482,101,200,MONTE GRANDE (IV Región de Coquimbo),493
6683,394,411,201,400,MONTE GRANDE (IV Región de Coquimbo),493
6684,394,375,401,600,MONTE GRANDE (IV Región de Coquimbo),493
6685,394,328,601,1000,MONTE GRANDE (IV Región de Coquimbo),493
6686,394,286,1001,2000,MONTE GRANDE (IV Región de Coquimbo),493
6687,394,232,2001,3500,MONTE GRANDE (IV Región de Coquimbo),493
6688,394,213,3501,5000,MONTE GRANDE (IV Región de Coquimbo),493
6689,394,174,5001,10000,MONTE GRANDE (IV Región de Coquimbo),493
6690,394,153,10001,18000,MONTE GRANDE (IV Región de Coquimbo),493
6691,395,7129,0,3,NUEVA ELQUI (IV Región de Coquimbo),494
6692,395,1699,"3,1",6,NUEVA ELQUI (IV Región de Coquimbo),494
6693,395,1337,"6,1",10,NUEVA ELQUI (IV Región de Coquimbo),494
6694,395,1100,"10,1",20,NUEVA ELQUI (IV Región de Coquimbo),494
6695,395,706,21,50,NUEVA ELQUI (IV Región de Coquimbo),494
6696,395,565,51,100,NUEVA ELQUI (IV Región de Coquimbo),494
6697,395,482,101,200,NUEVA ELQUI (IV Región de Coquimbo),494
6698,395,411,201,400,NUEVA ELQUI (IV Región de Coquimbo),494
6699,395,375,401,600,NUEVA ELQUI (IV Región de Coquimbo),494
6700,395,328,601,1000,NUEVA ELQUI (IV Región de Coquimbo),494
6701,395,286,1001,2000,NUEVA ELQUI (IV Región de Coquimbo),494
6702,395,232,2001,3500,NUEVA ELQUI (IV Región de Coquimbo),494
6703,395,213,3501,5000,NUEVA ELQUI (IV Región de Coquimbo),494
6704,395,174,5001,10000,NUEVA ELQUI (IV Región de Coquimbo),494
6705,395,153,10001,18000,NUEVA ELQUI (IV Región de Coquimbo),494
6706,396,7129,0,3,PABELLON (IV Región de Coquimbo),495
6707,396,1699,"3,1",6,PABELLON (IV Región de Coquimbo),495
6708,396,1337,"6,1",10,PABELLON (IV Región de Coquimbo),495
6709,396,1100,"10,1",20,PABELLON (IV Región de Coquimbo),495
6710,396,706,21,50,PABELLON (IV Región de Coquimbo),495
6711,396,565,51,100,PABELLON (IV Región de Coquimbo),495
6712,396,482,101,200,PABELLON (IV Región de Coquimbo),495
6713,396,411,201,400,PABELLON (IV Región de Coquimbo),495
6714,396,375,401,600,PABELLON (IV Región de Coquimbo),495
6715,396,328,601,1000,PABELLON (IV Región de Coquimbo),495
6716,396,286,1001,2000,PABELLON (IV Región de Coquimbo),495
6717,396,232,2001,3500,PABELLON (IV Región de Coquimbo),495
6718,396,213,3501,5000,PABELLON (IV Región de Coquimbo),495
6719,396,174,5001,10000,PABELLON (IV Región de Coquimbo),495
6720,396,153,10001,18000,PABELLON (IV Región de Coquimbo),495
6721,397,7129,0,3,PAIHUANO (IV Región de Coquimbo),496
6722,397,1699,"3,1",6,PAIHUANO (IV Región de Coquimbo),496
6723,397,1337,"6,1",10,PAIHUANO (IV Región de Coquimbo),496
6724,397,1100,"10,1",20,PAIHUANO (IV Región de Coquimbo),496
6725,397,706,21,50,PAIHUANO (IV Región de Coquimbo),496
6726,397,565,51,100,PAIHUANO (IV Región de Coquimbo),496
6727,397,482,101,200,PAIHUANO (IV Región de Coquimbo),496
6728,397,411,201,400,PAIHUANO (IV Región de Coquimbo),496
6729,397,375,401,600,PAIHUANO (IV Región de Coquimbo),496
6730,397,328,601,1000,PAIHUANO (IV Región de Coquimbo),496
6731,397,286,1001,2000,PAIHUANO (IV Región de Coquimbo),496
6732,397,232,2001,3500,PAIHUANO (IV Región de Coquimbo),496
6733,397,213,3501,5000,PAIHUANO (IV Región de Coquimbo),496
6734,397,174,5001,10000,PAIHUANO (IV Región de Coquimbo),496
6735,397,153,10001,18000,PAIHUANO (IV Región de Coquimbo),496
6736,398,7129,0,3,PARMA (IV Región de Coquimbo),497
6737,398,1699,"3,1",6,PARMA (IV Región de Coquimbo),497
6738,398,1337,"6,1",10,PARMA (IV Región de Coquimbo),497
6739,398,1100,"10,1",20,PARMA (IV Región de Coquimbo),497
6740,398,706,21,50,PARMA (IV Región de Coquimbo),497
6741,398,565,51,100,PARMA (IV Región de Coquimbo),497
6742,398,482,101,200,PARMA (IV Región de Coquimbo),497
6743,398,411,201,400,PARMA (IV Región de Coquimbo),497
6744,398,375,401,600,PARMA (IV Región de Coquimbo),497
6745,398,328,601,1000,PARMA (IV Región de Coquimbo),497
6746,398,286,1001,2000,PARMA (IV Región de Coquimbo),497
6747,398,232,2001,3500,PARMA (IV Región de Coquimbo),497
6748,398,213,3501,5000,PARMA (IV Región de Coquimbo),497
6749,398,174,5001,10000,PARMA (IV Región de Coquimbo),497
6750,398,153,10001,18000,PARMA (IV Región de Coquimbo),497
6751,399,7129,0,3,SAN LORENZO (IV Región de Coquimbo),498
6752,399,1699,"3,1",6,SAN LORENZO (IV Región de Coquimbo),498
6753,399,1337,"6,1",10,SAN LORENZO (IV Región de Coquimbo),498
6754,399,1100,"10,1",20,SAN LORENZO (IV Región de Coquimbo),498
6755,399,706,21,50,SAN LORENZO (IV Región de Coquimbo),498
6756,399,565,51,100,SAN LORENZO (IV Región de Coquimbo),498
6757,399,482,101,200,SAN LORENZO (IV Región de Coquimbo),498
6758,399,411,201,400,SAN LORENZO (IV Región de Coquimbo),498
6759,399,375,401,600,SAN LORENZO (IV Región de Coquimbo),498
6760,399,328,601,1000,SAN LORENZO (IV Región de Coquimbo),498
6761,399,286,1001,2000,SAN LORENZO (IV Región de Coquimbo),498
6762,399,232,2001,3500,SAN LORENZO (IV Región de Coquimbo),498
6763,399,213,3501,5000,SAN LORENZO (IV Región de Coquimbo),498
6764,399,174,5001,10000,SAN LORENZO (IV Región de Coquimbo),498
6765,399,153,10001,18000,SAN LORENZO (IV Región de Coquimbo),498
6766,400,7129,0,3,SANTA CECILIA (IV Región de Coquimbo),499
6767,400,1699,"3,1",6,SANTA CECILIA (IV Región de Coquimbo),499
6768,400,1337,"6,1",10,SANTA CECILIA (IV Región de Coquimbo),499
6769,400,1100,"10,1",20,SANTA CECILIA (IV Región de Coquimbo),499
6770,400,706,21,50,SANTA CECILIA (IV Región de Coquimbo),499
6771,400,565,51,100,SANTA CECILIA (IV Región de Coquimbo),499
6772,400,482,101,200,SANTA CECILIA (IV Región de Coquimbo),499
6773,400,411,201,400,SANTA CECILIA (IV Región de Coquimbo),499
6774,400,375,401,600,SANTA CECILIA (IV Región de Coquimbo),499
6775,400,328,601,1000,SANTA CECILIA (IV Región de Coquimbo),499
6776,400,286,1001,2000,SANTA CECILIA (IV Región de Coquimbo),499
6777,400,232,2001,3500,SANTA CECILIA (IV Región de Coquimbo),499
6778,400,213,3501,5000,SANTA CECILIA (IV Región de Coquimbo),499
6779,400,174,5001,10000,SANTA CECILIA (IV Región de Coquimbo),499
6780,400,153,10001,18000,SANTA CECILIA (IV Región de Coquimbo),499
6781,401,7129,0,3,SOL NACIENTE (IV Región de Coquimbo),500
6782,401,1699,"3,1",6,SOL NACIENTE (IV Región de Coquimbo),500
6783,401,1337,"6,1",10,SOL NACIENTE (IV Región de Coquimbo),500
6784,401,1100,"10,1",20,SOL NACIENTE (IV Región de Coquimbo),500
6785,401,706,21,50,SOL NACIENTE (IV Región de Coquimbo),500
6786,401,565,51,100,SOL NACIENTE (IV Región de Coquimbo),500
6787,401,482,101,200,SOL NACIENTE (IV Región de Coquimbo),500
6788,401,411,201,400,SOL NACIENTE (IV Región de Coquimbo),500
6789,401,375,401,600,SOL NACIENTE (IV Región de Coquimbo),500
6790,401,328,601,1000,SOL NACIENTE (IV Región de Coquimbo),500
6791,401,286,1001,2000,SOL NACIENTE (IV Región de Coquimbo),500
6792,401,232,2001,3500,SOL NACIENTE (IV Región de Coquimbo),500
6793,401,213,3501,5000,SOL NACIENTE (IV Región de Coquimbo),500
6794,401,174,5001,10000,SOL NACIENTE (IV Región de Coquimbo),500
6795,401,153,10001,18000,SOL NACIENTE (IV Región de Coquimbo),500
6796,402,2365,0,3,LA CALERA (IV Región de Coquimbo),501
6797,402,526,"3,1",6,LA CALERA (IV Región de Coquimbo),501
6798,402,451,"6,1",10,LA CALERA (IV Región de Coquimbo),501
6799,402,347,"10,1",20,LA CALERA (IV Región de Coquimbo),501
6800,402,248,21,50,LA CALERA (IV Región de Coquimbo),501
6801,402,191,51,100,LA CALERA (IV Región de Coquimbo),501
6802,402,159,101,200,LA CALERA (IV Región de Coquimbo),501
6803,402,128,201,400,LA CALERA (IV Región de Coquimbo),501
6804,402,118,401,600,LA CALERA (IV Región de Coquimbo),501
6805,402,105,601,1000,LA CALERA (IV Región de Coquimbo),501
6806,402,92,1001,2000,LA CALERA (IV Región de Coquimbo),501
