"zone","continent","country","state","postcode","class","weight","price","quantity","volume","cost","comment","active"
,,,"CL:1271",,,"1001-2000",,,,"357",,1
,,,"CL:1271",,,"2001-3500",,,,"305",,1
,,,"CL:1271",,,"3501-5000",,,,"286",,1
,,,"CL:1271",,,"5001-10000",,,,"245",,1
,,,"CL:1271",,,"10001-18000",,,,"226",,1
"CUCAO (X Región de Los Lagos)",,,"CL:1272",,,"0-3",,,,"7515",,1
,,,"CL:1272",,,"3.1-6",,,,"1786",,1
,,,"CL:1272",,,"6.1-10",,,,"1412",,1
,,,"CL:1272",,,"10.1-20",,,,"1157",,1
,,,"CL:1272",,,"21-50",,,,"746",,1
,,,"CL:1272",,,"51-100",,,,"635",,1
,,,"CL:1272",,,"101-200",,,,"533",,1
,,,"CL:1272",,,"201-400",,,,"482",,1
,,,"CL:1272",,,"401-600",,,,"446",,1
,,,"CL:1272",,,"601-1000",,,,"398",,1
,,,"CL:1272",,,"1001-2000",,,,"357",,1
,,,"CL:1272",,,"2001-3500",,,,"305",,1
,,,"CL:1272",,,"3501-5000",,,,"286",,1
,,,"CL:1272",,,"5001-10000",,,,"245",,1
,,,"CL:1272",,,"10001-18000",,,,"226",,1
"CURACO DE VELEZ (X Región de Los Lagos)",,,"CL:1273",,,"0-3",,,,"7515",,1
,,,"CL:1273",,,"3.1-6",,,,"1786",,1
,,,"CL:1273",,,"6.1-10",,,,"1412",,1
,,,"CL:1273",,,"10.1-20",,,,"1157",,1
,,,"CL:1273",,,"21-50",,,,"746",,1
,,,"CL:1273",,,"51-100",,,,"635",,1
,,,"CL:1273",,,"101-200",,,,"533",,1
,,,"CL:1273",,,"201-400",,,,"482",,1
,,,"CL:1273",,,"401-600",,,,"446",,1
,,,"CL:1273",,,"601-1000",,,,"398",,1
,,,"CL:1273",,,"1001-2000",,,,"357",,1
,,,"CL:1273",,,"2001-3500",,,,"305",,1
,,,"CL:1273",,,"3501-5000",,,,"286",,1
,,,"CL:1273",,,"5001-10000",,,,"245",,1
,,,"CL:1273",,,"10001-18000",,,,"226",,1
"CURAHUE (X Región de Los Lagos)",,,"CL:1274",,,"0-3",,,,"7515",,1
,,,"CL:1274",,,"3.1-6",,,,"1786",,1
,,,"CL:1274",,,"6.1-10",,,,"1412",,1
,,,"CL:1274",,,"10.1-20",,,,"1157",,1
,,,"CL:1274",,,"21-50",,,,"746",,1
,,,"CL:1274",,,"51-100",,,,"635",,1
,,,"CL:1274",,,"101-200",,,,"533",,1
,,,"CL:1274",,,"201-400",,,,"482",,1
,,,"CL:1274",,,"401-600",,,,"446",,1
,,,"CL:1274",,,"601-1000",,,,"398",,1
,,,"CL:1274",,,"1001-2000",,,,"357",,1
,,,"CL:1274",,,"2001-3500",,,,"305",,1
,,,"CL:1274",,,"3501-5000",,,,"286",,1
,,,"CL:1274",,,"5001-10000",,,,"245",,1
,,,"CL:1274",,,"10001-18000",,,,"226",,1
"DALCAHUE (X Región de Los Lagos)",,,"CL:1275",,,"0-3",,,,"7515",,1
,,,"CL:1275",,,"3.1-6",,,,"1786",,1
,,,"CL:1275",,,"6.1-10",,,,"1412",,1
,,,"CL:1275",,,"10.1-20",,,,"1157",,1
,,,"CL:1275",,,"21-50",,,,"746",,1
,,,"CL:1275",,,"51-100",,,,"635",,1
,,,"CL:1275",,,"101-200",,,,"533",,1
,,,"CL:1275",,,"201-400",,,,"482",,1
,,,"CL:1275",,,"401-600",,,,"446",,1
,,,"CL:1275",,,"601-1000",,,,"398",,1
,,,"CL:1275",,,"1001-2000",,,,"357",,1
,,,"CL:1275",,,"2001-3500",,,,"305",,1
,,,"CL:1275",,,"3501-5000",,,,"286",,1
,,,"CL:1275",,,"5001-10000",,,,"245",,1
,,,"CL:1275",,,"10001-18000",,,,"226",,1
"DEGAN (X Región de Los Lagos)",,,"CL:1276",,,"0-3",,,,"7515",,1
,,,"CL:1276",,,"3.1-6",,,,"1786",,1
,,,"CL:1276",,,"6.1-10",,,,"1412",,1
,,,"CL:1276",,,"10.1-20",,,,"1157",,1
,,,"CL:1276",,,"21-50",,,,"746",,1
,,,"CL:1276",,,"51-100",,,,"635",,1
,,,"CL:1276",,,"101-200",,,,"533",,1
,,,"CL:1276",,,"201-400",,,,"482",,1
,,,"CL:1276",,,"401-600",,,,"446",,1
,,,"CL:1276",,,"601-1000",,,,"398",,1
,,,"CL:1276",,,"1001-2000",,,,"357",,1
,,,"CL:1276",,,"2001-3500",,,,"305",,1
,,,"CL:1276",,,"3501-5000",,,,"286",,1
,,,"CL:1276",,,"5001-10000",,,,"245",,1
,,,"CL:1276",,,"10001-18000",,,,"226",,1
"EL BARRACO (X Región de Los Lagos)",,,"CL:1277",,,"0-3",,,,"7515",,1
,,,"CL:1277",,,"3.1-6",,,,"1786",,1
,,,"CL:1277",,,"6.1-10",,,,"1412",,1
,,,"CL:1277",,,"10.1-20",,,,"1157",,1
,,,"CL:1277",,,"21-50",,,,"746",,1
,,,"CL:1277",,,"51-100",,,,"635",,1
,,,"CL:1277",,,"101-200",,,,"533",,1
,,,"CL:1277",,,"201-400",,,,"482",,1
,,,"CL:1277",,,"401-600",,,,"446",,1
,,,"CL:1277",,,"601-1000",,,,"398",,1
,,,"CL:1277",,,"1001-2000",,,,"357",,1
,,,"CL:1277",,,"2001-3500",,,,"305",,1
,,,"CL:1277",,,"3501-5000",,,,"286",,1
,,,"CL:1277",,,"5001-10000",,,,"245",,1
,,,"CL:1277",,,"10001-18000",,,,"226",,1
"FUTALEUFU (X Región de Los Lagos)",,,"CL:1278",,,"0-3",,,,"7515",,1
,,,"CL:1278",,,"3.1-6",,,,"1786",,1
,,,"CL:1278",,,"6.1-10",,,,"1412",,1
,,,"CL:1278",,,"10.1-20",,,,"1157",,1
,,,"CL:1278",,,"21-50",,,,"746",,1
,,,"CL:1278",,,"51-100",,,,"635",,1
,,,"CL:1278",,,"101-200",,,,"533",,1
,,,"CL:1278",,,"201-400",,,,"482",,1
,,,"CL:1278",,,"401-600",,,,"446",,1
,,,"CL:1278",,,"601-1000",,,,"398",,1
,,,"CL:1278",,,"1001-2000",,,,"357",,1
,,,"CL:1278",,,"2001-3500",,,,"305",,1
,,,"CL:1278",,,"3501-5000",,,,"286",,1
,,,"CL:1278",,,"5001-10000",,,,"245",,1
,,,"CL:1278",,,"10001-18000",,,,"226",,1
"GUALBUN (X Región de Los Lagos)",,,"CL:1279",,,"0-3",,,,"7515",,1
,,,"CL:1279",,,"3.1-6",,,,"1786",,1
,,,"CL:1279",,,"6.1-10",,,,"1412",,1
,,,"CL:1279",,,"10.1-20",,,,"1157",,1
,,,"CL:1279",,,"21-50",,,,"746",,1
,,,"CL:1279",,,"51-100",,,,"635",,1
,,,"CL:1279",,,"101-200",,,,"533",,1
,,,"CL:1279",,,"201-400",,,,"482",,1
,,,"CL:1279",,,"401-600",,,,"446",,1
,,,"CL:1279",,,"601-1000",,,,"398",,1
,,,"CL:1279",,,"1001-2000",,,,"357",,1
,,,"CL:1279",,,"2001-3500",,,,"305",,1
,,,"CL:1279",,,"3501-5000",,,,"286",,1
,,,"CL:1279",,,"5001-10000",,,,"245",,1
,,,"CL:1279",,,"10001-18000",,,,"226",,1
"HORNOPIREN (X Región de Los Lagos)",,,"CL:1280",,,"0-3",,,,"7515",,1
,,,"CL:1280",,,"3.1-6",,,,"1786",,1
,,,"CL:1280",,,"6.1-10",,,,"1412",,1
,,,"CL:1280",,,"10.1-20",,,,"1157",,1
,,,"CL:1280",,,"21-50",,,,"746",,1
,,,"CL:1280",,,"51-100",,,,"635",,1
,,,"CL:1280",,,"101-200",,,,"533",,1
,,,"CL:1280",,,"201-400",,,,"482",,1
,,,"CL:1280",,,"401-600",,,,"446",,1
,,,"CL:1280",,,"601-1000",,,,"398",,1
,,,"CL:1280",,,"1001-2000",,,,"357",,1
,,,"CL:1280",,,"2001-3500",,,,"305",,1
,,,"CL:1280",,,"3501-5000",,,,"286",,1
,,,"CL:1280",,,"5001-10000",,,,"245",,1
,,,"CL:1280",,,"10001-18000",,,,"226",,1
"HUALAIHUE (X Región de Los Lagos)",,,"CL:1281",,,"0-3",,,,"7515",,1
,,,"CL:1281",,,"3.1-6",,,,"1786",,1
,,,"CL:1281",,,"6.1-10",,,,"1412",,1
,,,"CL:1281",,,"10.1-20",,,,"1157",,1
,,,"CL:1281",,,"21-50",,,,"746",,1
,,,"CL:1281",,,"51-100",,,,"635",,1
,,,"CL:1281",,,"101-200",,,,"533",,1
,,,"CL:1281",,,"201-400",,,,"482",,1
,,,"CL:1281",,,"401-600",,,,"446",,1
,,,"CL:1281",,,"601-1000",,,,"398",,1
,,,"CL:1281",,,"1001-2000",,,,"357",,1
,,,"CL:1281",,,"2001-3500",,,,"305",,1
,,,"CL:1281",,,"3501-5000",,,,"286",,1
,,,"CL:1281",,,"5001-10000",,,,"245",,1
,,,"CL:1281",,,"10001-18000",,,,"226",,1
"HUILDAD (X Región de Los Lagos)",,,"CL:1282",,,"0-3",,,,"7515",,1
,,,"CL:1282",,,"3.1-6",,,,"1786",,1
,,,"CL:1282",,,"6.1-10",,,,"1412",,1
,,,"CL:1282",,,"10.1-20",,,,"1157",,1
,,,"CL:1282",,,"21-50",,,,"746",,1
,,,"CL:1282",,,"51-100",,,,"635",,1
,,,"CL:1282",,,"101-200",,,,"533",,1
,,,"CL:1282",,,"201-400",,,,"482",,1
,,,"CL:1282",,,"401-600",,,,"446",,1
,,,"CL:1282",,,"601-1000",,,,"398",,1
,,,"CL:1282",,,"1001-2000",,,,"357",,1
,,,"CL:1282",,,"2001-3500",,,,"305",,1
,,,"CL:1282",,,"3501-5000",,,,"286",,1
,,,"CL:1282",,,"5001-10000",,,,"245",,1
,,,"CL:1282",,,"10001-18000",,,,"226",,1
"HUILLINCO (X Región de Los Lagos)",,,"CL:1283",,,"0-3",,,,"7515",,1
,,,"CL:1283",,,"3.1-6",,,,"1786",,1
,,,"CL:1283",,,"6.1-10",,,,"1412",,1
,,,"CL:1283",,,"10.1-20",,,,"1157",,1
,,,"CL:1283",,,"21-50",,,,"746",,1
,,,"CL:1283",,,"51-100",,,,"635",,1
,,,"CL:1283",,,"101-200",,,,"533",,1
,,,"CL:1283",,,"201-400",,,,"482",,1
,,,"CL:1283",,,"401-600",,,,"446",,1
,,,"CL:1283",,,"601-1000",,,,"398",,1
,,,"CL:1283",,,"1001-2000",,,,"357",,1
,,,"CL:1283",,,"2001-3500",,,,"305",,1
,,,"CL:1283",,,"3501-5000",,,,"286",,1
,,,"CL:1283",,,"5001-10000",,,,"245",,1
,,,"CL:1283",,,"10001-18000",,,,"226",,1
"HUINAY (X Región de Los Lagos)",,,"CL:1284",,,"0-3",,,,"7515",,1
,,,"CL:1284",,,"3.1-6",,,,"1786",,1
,,,"CL:1284",,,"6.1-10",,,,"1412",,1
,,,"CL:1284",,,"10.1-20",,,,"1157",,1
,,,"CL:1284",,,"21-50",,,,"746",,1
,,,"CL:1284",,,"51-100",,,,"635",,1
,,,"CL:1284",,,"101-200",,,,"533",,1
,,,"CL:1284",,,"201-400",,,,"482",,1
,,,"CL:1284",,,"401-600",,,,"446",,1
,,,"CL:1284",,,"601-1000",,,,"398",,1
,,,"CL:1284",,,"1001-2000",,,,"357",,1
,,,"CL:1284",,,"2001-3500",,,,"305",,1
,,,"CL:1284",,,"3501-5000",,,,"286",,1
,,,"CL:1284",,,"5001-10000",,,,"245",,1
,,,"CL:1284",,,"10001-18000",,,,"226",,1
"LAGO YELCHO (X Región de Los Lagos)",,,"CL:1285",,,"0-3",,,,"7515",,1
,,,"CL:1285",,,"3.1-6",,,,"1786",,1
,,,"CL:1285",,,"6.1-10",,,,"1412",,1
,,,"CL:1285",,,"10.1-20",,,,"1157",,1
,,,"CL:1285",,,"21-50",,,,"746",,1
,,,"CL:1285",,,"51-100",,,,"635",,1
,,,"CL:1285",,,"101-200",,,,"533",,1
,,,"CL:1285",,,"201-400",,,,"482",,1
,,,"CL:1285",,,"401-600",,,,"446",,1
,,,"CL:1285",,,"601-1000",,,,"398",,1
,,,"CL:1285",,,"1001-2000",,,,"357",,1
,,,"CL:1285",,,"2001-3500",,,,"305",,1
,,,"CL:1285",,,"3501-5000",,,,"286",,1
,,,"CL:1285",,,"5001-10000",,,,"245",,1
,,,"CL:1285",,,"10001-18000",,,,"226",,1
"LLANADA GRANDE (X Región de Los Lagos)",,,"CL:1286",,,"0-3",,,,"7515",,1
,,,"CL:1286",,,"3.1-6",,,,"1786",,1
,,,"CL:1286",,,"6.1-10",,,,"1412",,1
,,,"CL:1286",,,"10.1-20",,,,"1157",,1
,,,"CL:1286",,,"21-50",,,,"746",,1
,,,"CL:1286",,,"51-100",,,,"635",,1
,,,"CL:1286",,,"101-200",,,,"533",,1
,,,"CL:1286",,,"201-400",,,,"482",,1
,,,"CL:1286",,,"401-600",,,,"446",,1
,,,"CL:1286",,,"601-1000",,,,"398",,1
,,,"CL:1286",,,"1001-2000",,,,"357",,1
,,,"CL:1286",,,"2001-3500",,,,"305",,1
,,,"CL:1286",,,"3501-5000",,,,"286",,1
,,,"CL:1286",,,"5001-10000",,,,"245",,1
,,,"CL:1286",,,"10001-18000",,,,"226",,1
"MECHUQUE (X Región de Los Lagos)",,,"CL:1287",,,"0-3",,,,"7515",,1
,,,"CL:1287",,,"3.1-6",,,,"1786",,1
,,,"CL:1287",,,"6.1-10",,,,"1412",,1
,,,"CL:1287",,,"10.1-20",,,,"1157",,1
,,,"CL:1287",,,"21-50",,,,"746",,1
,,,"CL:1287",,,"51-100",,,,"635",,1
,,,"CL:1287",,,"101-200",,,,"533",,1
,,,"CL:1287",,,"201-400",,,,"482",,1
,,,"CL:1287",,,"401-600",,,,"446",,1
,,,"CL:1287",,,"601-1000",,,,"398",,1
,,,"CL:1287",,,"1001-2000",,,,"357",,1
,,,"CL:1287",,,"2001-3500",,,,"305",,1
,,,"CL:1287",,,"3501-5000",,,,"286",,1
,,,"CL:1287",,,"5001-10000",,,,"245",,1
,,,"CL:1287",,,"10001-18000",,,,"226",,1
"PAILDAD (X Región de Los Lagos)",,,"CL:1288",,,"0-3",,,,"7515",,1
,,,"CL:1288",,,"3.1-6",,,,"1786",,1
,,,"CL:1288",,,"6.1-10",,,,"1412",,1
,,,"CL:1288",,,"10.1-20",,,,"1157",,1
,,,"CL:1288",,,"21-50",,,,"746",,1
,,,"CL:1288",,,"51-100",,,,"635",,1
,,,"CL:1288",,,"101-200",,,,"533",,1
,,,"CL:1288",,,"201-400",,,,"482",,1
,,,"CL:1288",,,"401-600",,,,"446",,1
,,,"CL:1288",,,"601-1000",,,,"398",,1
,,,"CL:1288",,,"1001-2000",,,,"357",,1
,,,"CL:1288",,,"2001-3500",,,,"305",,1
,,,"CL:1288",,,"3501-5000",,,,"286",,1
,,,"CL:1288",,,"5001-10000",,,,"245",,1
,,,"CL:1288",,,"10001-18000",,,,"226",,1
"PALENA (X Región de Los Lagos)",,,"CL:1289",,,"0-3",,,,"7515",,1
,,,"CL:1289",,,"3.1-6",,,,"1786",,1
,,,"CL:1289",,,"6.1-10",,,,"1412",,1
,,,"CL:1289",,,"10.1-20",,,,"1157",,1
,,,"CL:1289",,,"21-50",,,,"746",,1
,,,"CL:1289",,,"51-100",,,,"635",,1
,,,"CL:1289",,,"101-200",,,,"533",,1
,,,"CL:1289",,,"201-400",,,,"482",,1
,,,"CL:1289",,,"401-600",,,,"446",,1
,,,"CL:1289",,,"601-1000",,,,"398",,1
,,,"CL:1289",,,"1001-2000",,,,"357",,1
,,,"CL:1289",,,"2001-3500",,,,"305",,1
,,,"CL:1289",,,"3501-5000",,,,"286",,1
,,,"CL:1289",,,"5001-10000",,,,"245",,1
,,,"CL:1289",,,"10001-18000",,,,"226",,1
"PICHANCO (X Región de Los Lagos)",,,"CL:1290",,,"0-3",,,,"7515",,1
,,,"CL:1290",,,"3.1-6",,,,"1786",,1
,,,"CL:1290",,,"6.1-10",,,,"1412",,1
,,,"CL:1290",,,"10.1-20",,,,"1157",,1
,,,"CL:1290",,,"21-50",,,,"746",,1
,,,"CL:1290",,,"51-100",,,,"635",,1
,,,"CL:1290",,,"101-200",,,,"533",,1
,,,"CL:1290",,,"201-400",,,,"482",,1
,,,"CL:1290",,,"401-600",,,,"446",,1
,,,"CL:1290",,,"601-1000",,,,"398",,1
,,,"CL:1290",,,"1001-2000",,,,"357",,1
,,,"CL:1290",,,"2001-3500",,,,"305",,1
,,,"CL:1290",,,"3501-5000",,,,"286",,1
,,,"CL:1290",,,"5001-10000",,,,"245",,1
,,,"CL:1290",,,"10001-18000",,,,"226",,1
"POYO (X Región de Los Lagos)",,,"CL:1291",,,"0-3",,,,"7515",,1
,,,"CL:1291",,,"3.1-6",,,,"1786",,1
,,,"CL:1291",,,"6.1-10",,,,"1412",,1
,,,"CL:1291",,,"10.1-20",,,,"1157",,1
,,,"CL:1291",,,"21-50",,,,"746",,1
,,,"CL:1291",,,"51-100",,,,"635",,1
,,,"CL:1291",,,"101-200",,,,"533",,1
,,,"CL:1291",,,"201-400",,,,"482",,1
,,,"CL:1291",,,"401-600",,,,"446",,1
,,,"CL:1291",,,"601-1000",,,,"398",,1
,,,"CL:1291",,,"1001-2000",,,,"357",,1
,,,"CL:1291",,,"2001-3500",,,,"305",,1
,,,"CL:1291",,,"3501-5000",,,,"286",,1
,,,"CL:1291",,,"5001-10000",,,,"245",,1
,,,"CL:1291",,,"10001-18000",,,,"226",,1
"PRIMER CORRAL (X Región de Los Lagos)",,,"CL:1292",,,"0-3",,,,"7515",,1
,,,"CL:1292",,,"3.1-6",,,,"1786",,1
,,,"CL:1292",,,"6.1-10",,,,"1412",,1
,,,"CL:1292",,,"10.1-20",,,,"1157",,1
,,,"CL:1292",,,"21-50",,,,"746",,1
,,,"CL:1292",,,"51-100",,,,"635",,1
,,,"CL:1292",,,"101-200",,,,"533",,1
,,,"CL:1292",,,"201-400",,,,"482",,1
,,,"CL:1292",,,"401-600",,,,"446",,1
,,,"CL:1292",,,"601-1000",,,,"398",,1
,,,"CL:1292",,,"1001-2000",,,,"357",,1
,,,"CL:1292",,,"2001-3500",,,,"305",,1
,,,"CL:1292",,,"3501-5000",,,,"286",,1
,,,"CL:1292",,,"5001-10000",,,,"245",,1
,,,"CL:1292",,,"10001-18000",,,,"226",,1
"PUELO (X Región de Los Lagos)",,,"CL:1293",,,"0-3",,,,"7515",,1
,,,"CL:1293",,,"3.1-6",,,,"1786",,1
,,,"CL:1293",,,"6.1-10",,,,"1412",,1
,,,"CL:1293",,,"10.1-20",,,,"1157",,1
,,,"CL:1293",,,"21-50",,,,"746",,1
,,,"CL:1293",,,"51-100",,,,"635",,1
,,,"CL:1293",,,"101-200",,,,"533",,1
,,,"CL:1293",,,"201-400",,,,"482",,1
,,,"CL:1293",,,"401-600",,,,"446",,1
,,,"CL:1293",,,"601-1000",,,,"398",,1
,,,"CL:1293",,,"1001-2000",,,,"357",,1
,,,"CL:1293",,,"2001-3500",,,,"305",,1
,,,"CL:1293",,,"3501-5000",,,,"286",,1
,,,"CL:1293",,,"5001-10000",,,,"245",,1
,,,"CL:1293",,,"10001-18000",,,,"226",,1
"PUERTO CARDENAS (X Región de Los Lagos)",,,"CL:1294",,,"0-3",,,,"7515",,1
,,,"CL:1294",,,"3.1-6",,,,"1786",,1
,,,"CL:1294",,,"6.1-10",,,,"1412",,1
,,,"CL:1294",,,"10.1-20",,,,"1157",,1
,,,"CL:1294",,,"21-50",,,,"746",,1
,,,"CL:1294",,,"51-100",,,,"635",,1
,,,"CL:1294",,,"101-200",,,,"533",,1
,,,"CL:1294",,,"201-400",,,,"482",,1
,,,"CL:1294",,,"401-600",,,,"446",,1
,,,"CL:1294",,,"601-1000",,,,"398",,1
,,,"CL:1294",,,"1001-2000",,,,"357",,1
,,,"CL:1294",,,"2001-3500",,,,"305",,1
,,,"CL:1294",,,"3501-5000",,,,"286",,1
,,,"CL:1294",,,"5001-10000",,,,"245",,1
,,,"CL:1294",,,"10001-18000",,,,"226",,1
"PUERTO PIEDRA (X Región de Los Lagos)",,,"CL:1295",,,"0-3",,,,"7515",,1
,,,"CL:1295",,,"3.1-6",,,,"1786",,1
,,,"CL:1295",,,"6.1-10",,,,"1412",,1
,,,"CL:1295",,,"10.1-20",,,,"1157",,1
,,,"CL:1295",,,"21-50",,,,"746",,1
,,,"CL:1295",,,"51-100",,,,"635",,1
,,,"CL:1295",,,"101-200",,,,"533",,1
,,,"CL:1295",,,"201-400",,,,"482",,1
,,,"CL:1295",,,"401-600",,,,"446",,1
,,,"CL:1295",,,"601-1000",,,,"398",,1
,,,"CL:1295",,,"1001-2000",,,,"357",,1
,,,"CL:1295",,,"2001-3500",,,,"305",,1
,,,"CL:1295",,,"3501-5000",,,,"286",,1
,,,"CL:1295",,,"5001-10000",,,,"245",,1
,,,"CL:1295",,,"10001-18000",,,,"226",,1
"PUERTO RAMIREZ (X Región de Los Lagos)",,,"CL:1296",,,"0-3",,,,"7515",,1
,,,"CL:1296",,,"3.1-6",,,,"1786",,1
,,,"CL:1296",,,"6.1-10",,,,"1412",,1
,,,"CL:1296",,,"10.1-20",,,,"1157",,1
,,,"CL:1296",,,"21-50",,,,"746",,1
,,,"CL:1296",,,"51-100",,,,"635",,1
,,,"CL:1296",,,"101-200",,,,"533",,1
,,,"CL:1296",,,"201-400",,,,"482",,1
,,,"CL:1296",,,"401-600",,,,"446",,1
,,,"CL:1296",,,"601-1000",,,,"398",,1
,,,"CL:1296",,,"1001-2000",,,,"357",,1
,,,"CL:1296",,,"2001-3500",,,,"305",,1
,,,"CL:1296",,,"3501-5000",,,,"286",,1
,,,"CL:1296",,,"5001-10000",,,,"245",,1
,,,"CL:1296",,,"10001-18000",,,,"226",,1
"PUQUELDON (X Región de Los Lagos)",,,"CL:1297",,,"0-3",,,,"7515",,1
,,,"CL:1297",,,"3.1-6",,,,"1786",,1
,,,"CL:1297",,,"6.1-10",,,,"1412",,1
,,,"CL:1297",,,"10.1-20",,,,"1157",,1
,,,"CL:1297",,,"21-50",,,,"746",,1
,,,"CL:1297",,,"51-100",,,,"635",,1
,,,"CL:1297",,,"101-200",,,,"533",,1
,,,"CL:1297",,,"201-400",,,,"482",,1
,,,"CL:1297",,,"401-600",,,,"446",,1
,,,"CL:1297",,,"601-1000",,,,"398",,1
,,,"CL:1297",,,"1001-2000",,,,"357",,1
,,,"CL:1297",,,"2001-3500",,,,"305",,1
,,,"CL:1297",,,"3501-5000",,,,"286",,1
,,,"CL:1297",,,"5001-10000",,,,"245",,1
,,,"CL:1297",,,"10001-18000",,,,"226",,1
"QUEILEN (X Región de Los Lagos)",,,"CL:1298",,,"0-3",,,,"7515",,1
,,,"CL:1298",,,"3.1-6",,,,"1786",,1
,,,"CL:1298",,,"6.1-10",,,,"1412",,1
,,,"CL:1298",,,"10.1-20",,,,"1157",,1
,,,"CL:1298",,,"21-50",,,,"746",,1
,,,"CL:1298",,,"51-100",,,,"635",,1
,,,"CL:1298",,,"101-200",,,,"533",,1
,,,"CL:1298",,,"201-400",,,,"482",,1
,,,"CL:1298",,,"401-600",,,,"446",,1
,,,"CL:1298",,,"601-1000",,,,"398",,1
,,,"CL:1298",,,"1001-2000",,,,"357",,1
,,,"CL:1298",,,"2001-3500",,,,"305",,1
,,,"CL:1298",,,"3501-5000",,,,"286",,1
,,,"CL:1298",,,"5001-10000",,,,"245",,1
,,,"CL:1298",,,"10001-18000",,,,"226",,1
"QUELLON VIEJO (X Región de Los Lagos)",,,"CL:1299",,,"0-3",,,,"7515",,1
,,,"CL:1299",,,"3.1-6",,,,"1786",,1
,,,"CL:1299",,,"6.1-10",,,,"1412",,1
,,,"CL:1299",,,"10.1-20",,,,"1157",,1
,,,"CL:1299",,,"21-50",,,,"746",,1
,,,"CL:1299",,,"51-100",,,,"635",,1
,,,"CL:1299",,,"101-200",,,,"533",,1
,,,"CL:1299",,,"201-400",,,,"482",,1
,,,"CL:1299",,,"401-600",,,,"446",,1
,,,"CL:1299",,,"601-1000",,,,"398",,1
,,,"CL:1299",,,"1001-2000",,,,"357",,1
,,,"CL:1299",,,"2001-3500",,,,"305",,1
,,,"CL:1299",,,"3501-5000",,,,"286",,1
,,,"CL:1299",,,"5001-10000",,,,"245",,1
,,,"CL:1299",,,"10001-18000",,,,"226",,1
"QUETELMAHUE (X Región de Los Lagos)",,,"CL:1300",,,"0-3",,,,"7515",,1
,,,"CL:1300",,,"3.1-6",,,,"1786",,1
,,,"CL:1300",,,"6.1-10",,,,"1412",,1
,,,"CL:1300",,,"10.1-20",,,,"1157",,1
,,,"CL:1300",,,"21-50",,,,"746",,1
,,,"CL:1300",,,"51-100",,,,"635",,1
,,,"CL:1300",,,"101-200",,,,"533",,1
,,,"CL:1300",,,"201-400",,,,"482",,1
,,,"CL:1300",,,"401-600",,,,"446",,1
,,,"CL:1300",,,"601-1000",,,,"398",,1
,,,"CL:1300",,,"1001-2000",,,,"357",,1
,,,"CL:1300",,,"2001-3500",,,,"305",,1
,,,"CL:1300",,,"3501-5000",,,,"286",,1
,,,"CL:1300",,,"5001-10000",,,,"245",,1
,,,"CL:1300",,,"10001-18000",,,,"226",,1
"QUICAVI (X Región de Los Lagos)",,,"CL:1301",,,"0-3",,,,"7515",,1
,,,"CL:1301",,,"3.1-6",,,,"1786",,1
,,,"CL:1301",,,"6.1-10",,,,"1412",,1
,,,"CL:1301",,,"10.1-20",,,,"1157",,1
,,,"CL:1301",,,"21-50",,,,"746",,1
,,,"CL:1301",,,"51-100",,,,"635",,1
,,,"CL:1301",,,"101-200",,,,"533",,1
,,,"CL:1301",,,"201-400",,,,"482",,1
,,,"CL:1301",,,"401-600",,,,"446",,1
,,,"CL:1301",,,"601-1000",,,,"398",,1
,,,"CL:1301",,,"1001-2000",,,,"357",,1
,,,"CL:1301",,,"2001-3500",,,,"305",,1
,,,"CL:1301",,,"3501-5000",,,,"286",,1
,,,"CL:1301",,,"5001-10000",,,,"245",,1
,,,"CL:1301",,,"10001-18000",,,,"226",,1
"QUINCHAO (X Región de Los Lagos)",,,"CL:1302",,,"0-3",,,,"7515",,1
,,,"CL:1302",,,"3.1-6",,,,"1786",,1
,,,"CL:1302",,,"6.1-10",,,,"1412",,1
,,,"CL:1302",,,"10.1-20",,,,"1157",,1
,,,"CL:1302",,,"21-50",,,,"746",,1
,,,"CL:1302",,,"51-100",,,,"635",,1
,,,"CL:1302",,,"101-200",,,,"533",,1
,,,"CL:1302",,,"201-400",,,,"482",,1
,,,"CL:1302",,,"401-600",,,,"446",,1
,,,"CL:1302",,,"601-1000",,,,"398",,1
,,,"CL:1302",,,"1001-2000",,,,"357",,1
,,,"CL:1302",,,"2001-3500",,,,"305",,1
,,,"CL:1302",,,"3501-5000",,,,"286",,1
,,,"CL:1302",,,"5001-10000",,,,"245",,1
,,,"CL:1302",,,"10001-18000",,,,"226",,1
"RALUN (X Región de Los Lagos)",,,"CL:1303",,,"0-3",,,,"7515",,1
,,,"CL:1303",,,"3.1-6",,,,"1786",,1
,,,"CL:1303",,,"6.1-10",,,,"1412",,1
,,,"CL:1303",,,"10.1-20",,,,"1157",,1
,,,"CL:1303",,,"21-50",,,,"746",,1
,,,"CL:1303",,,"51-100",,,,"635",,1
,,,"CL:1303",,,"101-200",,,,"533",,1
,,,"CL:1303",,,"201-400",,,,"482",,1
,,,"CL:1303",,,"401-600",,,,"446",,1
,,,"CL:1303",,,"601-1000",,,,"398",,1
,,,"CL:1303",,,"1001-2000",,,,"357",,1
,,,"CL:1303",,,"2001-3500",,,,"305",,1
,,,"CL:1303",,,"3501-5000",,,,"286",,1
,,,"CL:1303",,,"5001-10000",,,,"245",,1
,,,"CL:1303",,,"10001-18000",,,,"226",,1
